id,date,time,open,high,low,close,volume
TECHM,20150331,15:04:00,630.1,631.5,630.1,631.25,20580
TECHM,20150331,15:05:00,631.15,631.25,630.6,630.7,14201
TECHM,20150331,15:06:00,630.35,631.0,630.0,630.15,9088
TECHM,20150331,15:07:00,630.35,630.45,630.0,630.05,11248
TECHM,20150331,15:08:00,630.0,630.65,630.0,630.45,23750
TECHM,20150331,15:09:00,630.2,631.0,630.0,630.95,17380
TECHM,20150331,15:10:00,630.95,631.85,630.4,631.5,15181
TECHM,20150331,15:11:00,631.1,631.75,631.0,631.5,10722
TECHM,20150331,15:12:00,631.1,631.45,631.0,631.0,12981
TECHM,20150331,15:13:00,631.15,632.0,631.15,631.4,13217
TECHM,20150331,15:14:00,631.4,631.5,631.0,631.1,20828
TECHM,20150331,15:15:00,631.05,631.05,629.8,629.95,24099
TECHM,20150331,15:16:00,629.8,630.05,629.75,630.0,28946
TECHM,20150331,15:17:00,629.95,630.3,629.95,630.0,15847
TECHM,20150331,15:18:00,629.9,630.0,629.3,629.7,13647
TECHM,20150331,15:19:00,629.6,629.7,629.4,629.5,15443
TECHM,20150331,15:20:00,629.4,629.5,628.9,629.0,45726
TECHM,20150331,15:21:00,628.95,629.0,627.5,627.9,26531
TECHM,20150331,15:22:00,628.0,629.5,627.25,628.25,30413
TECHM,20150331,15:23:00,627.0,628.5,626.75,627.2,39698
TECHM,20150331,15:24:00,627.2,629.2,627.0,628.05,17758
TECHM,20150331,15:25:00,628.05,629.4,627.6,629.2,20820
TECHM,20150331,15:26:00,629.0,629.5,628.4,628.4,21765
TECHM,20150331,15:27:00,629.45,629.85,628.05,629.15,20982
TECHM,20150331,15:28:00,629.7,629.95,629.1,629.85,12637
TECHM,20150331,15:29:00,629.5,630.8,629.5,630.75,26841
TECHM,20150331,15:30:00,630.2,631.8,630.2,631.6,17727
TECHM,20150401,9:16:00,632.2,634.5,631.25,634.5,37237
TECHM,20150401,9:17:00,634.55,634.7,634.0,634.5,31779
TECHM,20150401,9:18:00,634.5,634.5,633.75,634.0,43828
TECHM,20150401,9:19:00,633.95,635.15,633.95,634.65,21164
TECHM,20150401,9:20:00,634.6,635.25,634.0,634.2,18831
TECHM,20150401,9:21:00,634.2,634.65,634.0,634.5,10150
TECHM,20150401,9:22:00,634.5,635.8,634.5,635.75,10682
TECHM,20150401,9:23:00,635.7,635.8,634.95,635.75,8789
TECHM,20150401,9:24:00,635.75,637.75,635.75,637.75,1019462
TECHM,20150401,9:25:00,637.7,638.4,637.45,638.05,17892
TECHM,20150401,9:26:00,638.5,638.6,637.5,637.5,18193
TECHM,20150401,9:27:00,637.5,637.85,636.5,636.6,5073
TECHM,20150401,9:28:00,636.6,636.95,636.0,636.5,4435
TECHM,20150401,9:29:00,636.5,636.6,635.9,636.0,6835
TECHM,20150401,9:30:00,635.9,636.3,635.5,635.5,11183
TECHM,20150401,9:31:00,635.95,636.05,635.5,636.05,6516
TECHM,20150401,9:32:00,636.05,636.5,636.05,636.5,5460
TECHM,20150401,9:33:00,636.5,636.5,636.0,636.25,2452
TECHM,20150401,9:34:00,636.25,637.5,636.15,637.5,7863
TECHM,20150401,9:35:00,637.5,637.5,636.85,637.25,10626
TECHM,20150401,9:36:00,637.25,637.75,637.2,637.5,6441
TECHM,20150401,9:37:00,637.5,637.5,636.85,636.85,3823
TECHM,20150401,9:38:00,636.85,637.1,636.15,636.35,2801
TECHM,20150401,9:39:00,636.35,636.5,636.0,636.35,6076
TECHM,20150401,9:40:00,636.35,636.4,636.05,636.4,6758
TECHM,20150401,9:41:00,636.35,636.5,636.1,636.3,4916
TECHM,20150401,9:42:00,636.3,636.3,634.55,634.95,6685
TECHM,20150401,9:43:00,634.95,634.95,634.5,634.85,9381
TECHM,20150401,9:44:00,634.85,635.1,634.6,635.0,5928
TECHM,20150401,9:45:00,635.0,635.2,634.9,635.1,5943
TECHM,20150401,9:46:00,635.2,635.2,634.55,634.65,5080
TECHM,20150401,9:47:00,634.65,634.7,634.5,634.5,5055
TECHM,20150401,9:48:00,634.65,635.0,634.5,635.0,4770
TECHM,20150401,9:49:00,634.95,635.05,634.9,635.05,7082
TECHM,20150401,9:50:00,635.05,635.2,635.0,635.2,2706
TECHM,20150401,9:51:00,635.2,635.4,635.1,635.4,6710
TECHM,20150401,9:52:00,635.4,635.9,635.25,635.55,7618
TECHM,20150401,9:53:00,635.5,635.75,635.25,635.75,4162
TECHM,20150401,9:54:00,635.75,635.8,635.55,635.8,4073
TECHM,20150401,9:55:00,635.8,636.25,635.75,636.0,3417
TECHM,20150401,9:56:00,636.0,636.7,636.0,636.65,2280
TECHM,20150401,9:57:00,636.5,636.65,636.2,636.4,3280
TECHM,20150401,9:58:00,636.4,636.75,636.0,636.25,4215
TECHM,20150401,9:59:00,636.6,636.85,636.6,636.7,2099
TECHM,20150401,10:00:00,636.55,636.7,636.2,636.35,1085
TECHM,20150401,10:01:00,636.65,636.65,636.35,636.5,1604
TECHM,20150401,10:02:00,636.45,636.6,636.45,636.5,2743
TECHM,20150401,10:03:00,636.5,636.6,635.15,636.2,11294
TECHM,20150401,10:04:00,636.0,636.4,636.0,636.05,2478
TECHM,20150401,10:05:00,636.05,636.1,636.0,636.1,4467
TECHM,20150401,10:06:00,636.0,636.5,636.0,636.5,2286
TECHM,20150401,10:07:00,636.5,636.6,636.4,636.5,2277
TECHM,20150401,10:08:00,636.45,636.5,636.0,636.25,2805
TECHM,20150401,10:09:00,636.25,636.25,636.0,636.1,8961
TECHM,20150401,10:10:00,636.1,636.1,635.75,636.0,7678
TECHM,20150401,10:11:00,636.05,636.05,636.0,636.05,11551
TECHM,20150401,10:12:00,636.05,636.05,636.0,636.0,14656
TECHM,20150401,10:13:00,636.05,636.5,636.0,636.5,6327
TECHM,20150401,10:14:00,636.6,636.8,636.45,636.75,5585
TECHM,20150401,10:15:00,636.75,637.0,636.5,636.9,9179
TECHM,20150401,10:16:00,636.9,636.9,636.0,636.0,4726
TECHM,20150401,10:17:00,636.25,636.75,636.0,636.05,8969
TECHM,20150401,10:18:00,636.5,636.6,636.0,636.3,11628
TECHM,20150401,10:19:00,636.3,636.3,636.0,636.25,14313
